Date,Farm,MilkingAmount,MilkingTime,MilkingMaxAmount
2022-02-09,Ромашка,35380.3,919885,9818.59
2022-02-09,Сирень,15335.85,403690,5422.67
2022-02-10,Вереск,24667.44,808608,10298.64
2022-02-10,Магнолия,33368.44,921502,22147.11
2022-02-10,Ромашка,63539.7,1495136,19653.99
2022-02-10,Сирень,24651.64,616570,11536.66
2022-02-11,Сирень,11798.72,299496,6896.14
2022-02-11,Вереск,13856.73,429380,5597.17
2022-02-11,Магнолия,34356.18,954811,21973.95
2022-02-11,Ромашка,66303.2,1627153,20022.31
2022-02-12,Сирень,12853.24,340059,4032.88
2022-02-12,Ромашка,49563.0,1183091,19194.99
2022-02-12,Магнолия,34379.86,958920,22092.99
2022-02-12,Вереск,26469.4,827317,10883.48
2022-02-13,Вереск,35454.18,1178152,15429.89
2022-02-13,Магнолия,29572.07,850841,21633.23
2022-02-13,Ромашка,70318.9,1746848,28186.98
2022-02-13,Сирень,8104.75,207369,2446.93
2022-02-14,Сирень,30565.93,812172,13037.39
2022-02-14,Вереск,28872.65,825423,11485.62
2022-02-14,Магнолия,31986.1,892060,22167.72
2022-02-14,Ромашка,92121.6,2120308,29584.99
2022-02-15,Ромашка,63108.8,1582144,19564.51
2022-02-15,Сирень,23448.95,596405,8557.35
2022-02-15,Вереск,26351.87,813717,10833.98
2022-02-15,Магнолия,28415.06,781964,21501.27
2022-02-16,Сирень,17196.33,435120,5638.71
2022-02-16,Ромашка,62500.6,1537139,19303.44
2022-02-16,Вереск,25811.63,867910,11357.15
2022-02-16,Магнолия,33508.46,926873,22370.53
2022-02-17,Вереск,28275.4,830379,11807.7
2022-02-17,Магнолия,33372.59,942510,22028.77
2022-02-17,Ромашка,74261.1,1773175,24877.55
2022-02-17,Сирень,13662.38,368524,6953.18
2022-02-18,Вереск,29318.36,808100,12141.72
2022-02-18,Магнолия,32798.83,901186,21997.51
2022-02-18,Ромашка,49636.8,1319212,15615.63
2022-02-18,Сирень,18537.79,497919,10248.55
2022-02-19,Сирень,26088.03,706950,9223.85
2022-02-19,Ромашка,52307.0,1367048,21291.05
2022-02-19,Магнолия,35542.19,981386,22275.17
2022-02-19,Вереск,32179.03,850959,12547.03
2022-02-20,Вереск,27900.19,761013,11013.09
2022-02-20,Магнолия,34700.56,971591,17143.0
2022-02-20,Ромашка,37729.0,917560,15083.84
2022-02-20,Сирень,7356.29,211400,10592.85
2022-02-21,Вереск,30387.76,785618,12296.27
2022-02-21,Магнолия,31875.21,879999,21338.77
2022-02-21,Ромашка,73040.8,1764421,24824.85
2022-02-21,Сирень,42781.02,1136452,17316.82
2022-02-22,Ромашка,60961.1,1544034,19019.89
2022-02-22,Сирень,20819.89,552263,10742.2
2022-02-22,Вереск,38251.88,1023607,15367.65
2022-02-22,Магнолия,32532.31,904353,18754.77
2022-02-23,Магнолия,31790.87,882127,18537.73
2022-02-23,Ромашка,75046.8,1902435,25486.95
2022-02-23,Вереск,28728.07,825681,12177.91
2022-02-24,Ромашка,52508.1,1189096,15837.76
2022-02-24,Магнолия,33670.23,908455,18980.71
2022-02-24,Вереск,29935.16,789814,11563.37
2022-02-25,Вереск,18199.85,587585,7380.84
2022-02-25,Магнолия,37000.13,1014803,22573.91
2022-02-25,Ромашка,56144.0,1367081,18360.32
2022-02-26,Вереск,29255.35,789921,11237.12
2022-02-26,Магнолия,38460.84,1100231,21129.1
2022-02-26,Ромашка,59311.7,1568522,19294.14
2022-02-27,Вереск,37069.14,1126767,16521.62
2022-02-27,Магнолия,40209.33,1132420,23788.96
2022-02-27,Ромашка,57229.2,1598155,18669.68
2022-02-28,Вереск,18645.24,514092,7374.98
2022-02-28,Магнолия,44224.7,1211135,23995.22
2022-02-28,Ромашка,69303.8,1782050,24521.67
2022-03-01,Ромашка,40308.8,1033187,13011.27
2022-03-01,Вереск,21312.51,587787,8877.28
2022-03-01,Магнолия,38305.88,1089264,24010.8
2022-03-02,Вереск,4852.41,137190,1869.36
2022-03-02,Магнолия,40462.21,1161887,23719.48
2022-03-02,Ромашка,25333.5,806717,7358.35
2022-03-03,Вереск,3836.28,90138,1497.66
2022-03-03,Магнолия,43135.18,1220319,23836.66
2022-03-03,Ромашка,54099.2,1340788,16917.72
2022-03-04,Сирень,14338.46,378050,6996.27
2022-03-04,Вереск,1205.23,28341,371.36
2022-03-04,Магнолия,43914.34,1229864,24075.09
2022-03-04,Ромашка,34812.8,881386,10004.43
2022-03-05,Ромашка,26849.1,687783,7106.83
2022-03-05,Сирень,18921.46,503750,8164.03
2022-03-05,Вереск,1859.9,46439,615.92
2022-03-05,Магнолия,40906.63,1180313,23835.26
2022-03-06,Вереск,770.98,20911,291.66
2022-03-06,Магнолия,40648.91,1168417,23859.02
2022-03-06,Ромашка,61908.3,1617082,19045.8
2022-03-06,Сирень,3720.84,97369,3213.92
2022-03-07,Вереск,20.47,559,8.24
2022-03-07,Магнолия,43005.0,1217202,23626.5
2022-03-07,Ромашка,58267.6,1527501,18260.28
2022-03-07,Сирень,39792.5,1051412,16344.4
2022-03-08,Вереск,0.0,0,0.0
2022-03-08,Магнолия,42593.49,1194736,24112.28
2022-03-08,Ромашка,53023.8,1334607,17036.97
2022-03-08,Сирень,19410.74,545848,8270.49
2022-03-09,Сирень,28497.4,776955,10964.71
2022-03-09,Ромашка,56997.8,1406164,17851.03
2022-03-09,Магнолия,39322.74,1103699,24068.97
2022-03-09,Вереск,0.0,0,0.0
2022-03-10,Вереск,0.0,0,0.0
2022-03-10,Магнолия,42503.28,1234015,23907.71
2022-03-10,Ромашка,83233.3,2084513,28320.99
2022-03-11,Вереск,13471.43,361492,5408.59
2022-03-11,Магнолия,38912.8,1139675,23213.71
2022-03-11,Ромашка,61867.8,1490555,19361.84
2022-03-12,Вереск,41223.69,1224821,15786.96
2022-03-12,Магнолия,39731.6,1145454,23893.76
2022-03-12,Ромашка,61616.9,1562363,19204.44
2022-03-13,Ромашка,13543.0,292884,900.4
2022-03-13,Вереск,41747.03,1177662,16097.05
2022-03-13,Магнолия,38847.3,1142685,23779.46
2022-03-14,Магнолия,12985.7,374215,4563.01
2022-03-14,Ромашка,38029.6,899392,10249.54
2022-03-14,Вереск,35278.65,1012292,14215.82
2022-03-15,Вереск,41140.19,1192911,16771.18
2022-03-15,Магнолия,10514.91,313561,15461.76
2022-03-15,Ромашка,62572.7,1623114,19968.77
2022-03-16,Вереск,29939.67,788190,11646.59
2022-03-16,Магнолия,37719.51,1048004,23983.75
2022-03-16,Ромашка,60414.8,1493836,17678.79
2022-03-16,Сирень,27957.17,763444,13208.57
2022-03-17,Вереск,41306.28,1105841,16504.16
2022-03-17,Магнолия,39729.66,1113249,23346.66
2022-03-17,Ромашка,58764.9,1565409,19213.4
2022-03-17,Сирень,22031.94,604230,10629.63
2022-03-18,Сирень,8213.36,207447,5535.44
2022-03-18,Ромашка,64252.7,1632315,20295.37
2022-03-18,Вереск,27346.3,818675,10932.65
2022-03-18,Магнолия,37060.95,1058902,23078.18
2022-03-19,Вереск,41753.0,1198928,16982.18
2022-03-19,Магнолия,47724.98,1365682,22815.16
2022-03-19,Ромашка,37590.8,915175,14377.3
2022-03-19,Сирень,18908.72,519192,12037.06
2022-03-20,Вереск,28810.31,806886,11486.75
2022-03-20,Магнолия,47811.99,1386290,23220.62
2022-03-20,Ромашка,52239.3,1241928,19999.58
2022-03-20,Сирень,31601.34,903103,14097.77
2022-03-21,Вереск,27538.28,746743,11103.73
2022-03-21,Магнолия,35836.06,1006567,23261.99
2022-03-21,Ромашка,21730.5,572449,5112.26
2022-03-21,Сирень,16144.5,435728,8004.5
2022-03-22,Сирень,16072.49,412872,8478.43
2022-03-22,Ромашка,10102.4,374596,417.38
2022-03-22,Магнолия,36278.89,1022229,23362.97
2022-03-22,Вереск,40621.72,1156236,16203.13
2022-03-23,Вереск,42037.57,1152985,16632.95
2022-03-23,Магнолия,45988.67,1359741,23569.05
2022-03-23,Ромашка,57836.0,1541290,18912.92
2022-03-23,Сирень,15345.55,409708,10022.74
2022-03-24,Вереск,40501.57,1135858,16190.83
2022-03-24,Магнолия,38273.12,1099881,23707.35
2022-03-24,Ромашка,49917.2,1335226,15494.65
2022-03-24,Сирень,16407.16,467824,10474.85
2022-03-25,Вереск,24776.19,720834,10333.53
2022-03-25,Магнолия,33923.78,956019,23418.56
2022-03-25,Ромашка,58321.6,1437636,18311.27
2022-03-25,Сирень,36125.7,967399,16732.86
2022-03-26,Сирень,52265.18,1412001,21019.95
2022-03-26,Ромашка,52795.5,1275500,20010.56
2022-03-26,Магнолия,34592.82,978557,23058.46
2022-03-26,Вереск,29342.73,855038,11629.05
2022-03-27,Вереск,38729.18,1166179,15920.31
2022-03-27,Магнолия,42267.35,1196853,23150.22
2022-03-27,Ромашка,52822.0,1274184,20263.22
2022-03-27,Сирень,48074.45,1309650,20160.98
2022-03-28,Вереск,13549.63,437112,5417.68
2022-03-28,Магнолия,28435.07,806183,22830.16
2022-03-28,Ромашка,58602.5,1420294,18531.97
2022-03-28,Сирень,51692.15,1391734,21019.04
2022-03-29,Вереск,42928.49,1179743,16707.43
2022-03-29,Магнолия,34563.54,968163,22103.23
2022-03-29,Ромашка,87013.3,2041820,29705.45
2022-03-29,Сирень,50748.73,1320321,20134.77
2022-03-30,Сирень,51022.74,1328059,20971.33
2022-03-30,Ромашка,92692.0,2280197,29629.51
2022-03-30,Вереск,24643.38,647630,9189.44
2022-03-30,Магнолия,27189.14,726501,18444.61
2022-03-31,Вереск,30681.49,848451,12762.38
2022-03-31,Магнолия,27479.31,745089,18427.71
2022-03-31,Ромашка,66925.4,1671271,19705.05
2022-03-31,Сирень,44546.79,1122065,16762.44
2022-04-01,Вереск,29693.05,739454,11546.72
2022-04-01,Магнолия,28732.07,798204,18734.41
2022-04-01,Ромашка,61729.4,1438644,20083.71
2022-04-01,Сирень,38616.2,1049588,16078.51
2022-04-02,Вереск,14512.36,383406,5642.44
2022-04-02,Магнолия,33564.06,964538,22300.59
2022-04-02,Ромашка,49727.6,1208353,20212.41
2022-04-02,Сирень,47711.75,1257898,20421.95
2022-04-03,Сирень,48640.66,1295486,19508.19
2022-04-03,Ромашка,51919.3,1293777,19939.8
2022-04-03,Магнолия,30226.72,850944,22663.92
2022-04-04,Вереск,25026.8,677884,10647.15
2022-04-04,Магнолия,32086.69,898983,22394.11
2022-04-04,Ромашка,64433.9,1602789,19907.64
2022-04-04,Сирень,49603.9,1339606,20413.68
2022-04-05,Вереск,31811.99,766086,12335.94
2022-04-05,Магнолия,40000.31,1131432,22923.12
2022-04-05,Ромашка,83068.0,1991130,28496.64
2022-04-05,Сирень,50451.18,1333477,20567.55
2022-04-06,Вереск,45794.21,1117160,19302.38
2022-04-06,Магнолия,41579.52,1194233,23078.73
2022-04-06,Ромашка,61186.8,1397845,19324.98
2022-04-06,Сирень,50646.93,1344396,20360.61
2022-04-07,Сирень,39608.32,1000895,15792.89
2022-04-07,Ромашка,91893.4,2164357,29504.35
2022-04-07,Вереск,30902.71,796743,12477.21
2022-04-07,Магнолия,46517.41,1308386,22529.67
2022-04-08,Вереск,47322.29,1214839,18740.06
2022-04-08,Магнолия,48504.38,1421055,21808.15
2022-04-08,Ромашка,62803.2,1567264,20261.79
2022-04-08,Сирень,46599.87,1224555,19236.1
2022-04-09,Вереск,27478.74,668906,10044.74
2022-04-09,Магнолия,12462.34,374791,22704.34
2022-04-09,Ромашка,56252.7,1259749,20141.49
2022-04-09,Сирень,46907.84,1278045,20248.38
2022-04-10,Сирень,45404.67,1215896,19791.83
2022-04-10,Ромашка,70725.2,1611807,26684.4
2022-04-10,Магнолия,29237.27,875806,22668.47
2022-04-10,Вереск,33000.89,808568,12326.76
2022-04-11,Вереск,50948.3,1248479,19689.91
2022-04-11,Магнолия,32129.85,902561,22444.46
2022-04-11,Ромашка,80438.3,1954592,28305.37
2022-04-11,Сирень,43911.07,1124294,17812.23
2022-04-12,Вереск,47810.52,1231815,18392.62
2022-04-12,Магнолия,48650.89,1377237,22469.66
2022-04-12,Ромашка,64922.7,1595447,19203.57
2022-04-12,Сирень,45959.35,1196909,18575.46
2022-04-13,Ромашка,85642.6,1923075,27557.66
2022-04-13,Сирень,45235.14,1195203,19165.9
2022-04-13,Вереск,46823.31,1209448,19151.21
2022-04-13,Магнолия,48704.81,1351010,22741.41
2022-04-14,Сирень,45948.84,1185946,19626.82
2022-04-14,Ромашка,87294.8,2046173,27638.27
2022-04-14,Вереск,40451.73,1032250,16274.13
2022-04-14,Магнолия,47369.14,1343521,22463.75
2022-04-15,Сирень,41573.96,1035375,16927.59
2022-04-15,Ромашка,65709.2,1563438,19907.0
2022-04-15,Вереск,46134.9,1118413,18323.82
2022-04-15,Магнолия,48941.87,1377165,22582.31
2022-04-16,Вереск,34679.78,908957,13302.91
2022-04-16,Магнолия,48598.08,1380166,22608.4
2022-04-16,Ромашка,48733.7,1225557,18647.83
2022-04-16,Сирень,40519.82,1033529,16988.48
2022-04-17,Вереск,43079.19,1122468,16535.76
2022-04-17,Магнолия,49432.29,1388472,22966.73
2022-04-17,Ромашка,51678.4,1213976,18341.71
2022-04-17,Сирень,39455.38,1053889,17158.64
2022-04-18,Вереск,38741.37,981008,14318.65
2022-04-18,Магнолия,47941.9,1371499,21347.32
2022-04-18,Ромашка,29403.8,688608,10465.6
2022-04-18,Сирень,46855.55,1223697,19719.11
2022-04-19,Сирень,44734.53,1166814,19589.78
2022-04-19,Ромашка,60326.2,1487020,19540.99
2022-04-19,Вереск,49478.61,1256679,18881.87
2022-04-19,Магнолия,47558.19,1341299,22541.64
2022-04-20,Вереск,36013.47,898416,13213.1
2022-04-20,Магнолия,49662.53,1396665,20967.75
2022-04-20,Ромашка,59167.7,1661233,19187.09
2022-04-20,Сирень,45675.84,1161093,19176.28
2022-04-21,Вереск,51451.87,1316559,19192.24
2022-04-21,Магнолия,50190.46,1427691,20577.92
2022-04-21,Ромашка,52174.5,1340777,15944.03
2022-04-21,Сирень,45091.98,1169857,18997.64
2022-04-22,Ромашка,92345.1,2207013,29892.12
2022-04-22,Сирень,44621.79,1181769,19327.0
2022-04-22,Магнолия,50178.65,1426726,20469.86
2022-04-22,Вереск,48283.53,1259729,18233.77
2022-04-23,Вереск,50099.64,1280744,18364.34
2022-04-23,Магнолия,47404.67,1337730,19273.54
2022-04-23,Ромашка,81724.9,1795761,27784.6
2022-04-23,Сирень,34243.95,879462,15216.64
2022-04-24,Сирень,47022.14,1300004,19759.5
2022-04-24,Вереск,51232.05,1329030,19338.83
2022-04-24,Магнолия,49173.35,1408872,20171.01
2022-04-24,Ромашка,52695.9,1231189,19093.37
2022-04-25,Сирень,36270.63,976518,14623.4
2022-04-25,Ромашка,79578.3,1758374,27785.41
2022-04-25,Магнолия,50290.66,1416574,17158.41
2022-04-25,Вереск,50978.6,1319282,17956.63
2022-04-26,Сирень,42195.75,1138676,18339.82
2022-04-26,Вереск,44846.36,1125426,16548.9
2022-04-26,Магнолия,36529.41,1066429,10129.29
2022-04-26,Ромашка,49654.0,1154373,17511.08
2022-04-27,Ромашка,51801.8,1271238,19048.66
2022-04-27,Сирень,44803.08,1179120,19381.7
2022-04-27,Вереск,41855.98,1151064,16639.6
2022-04-27,Магнолия,24099.36,692737,9450.76
2022-04-28,Ромашка,76387.5,1806229,27504.87
2022-04-28,Сирень,39386.96,1017009,16693.71
2022-04-28,Вереск,43455.0,1269001,17477.11
2022-04-28,Магнолия,27891.71,818478,10078.52
2022-04-29,Ромашка,76974.7,1820570,27669.23
2022-04-29,Сирень,44931.01,1176760,19319.28
2022-04-29,Вереск,33018.08,910286,12435.53
2022-04-29,Магнолия,47492.83,1342932,19101.54
2022-04-30,Сирень,44955.09,1202821,19281.24
2022-04-30,Ромашка,18251.8,436978,6757.81
2022-04-30,Вереск,33933.05,863143,12707.46
2022-04-30,Магнолия,43070.33,1208218,17022.08
2022-05-01,Вереск,33035.78,863620,12598.1
2022-05-01,Магнолия,40596.16,1116892,15921.58
2022-05-01,Ромашка,27852.6,646680,10494.24
2022-05-01,Сирень,45644.9,1233263,18707.58
2022-05-02,Вереск,46936.9,1267767,18487.62
2022-05-02,Магнолия,37346.92,1045222,14674.16
2022-05-02,Ромашка,70879.9,1643614,25211.2
2022-05-02,Сирень,38779.89,1040873,15085.62
2022-05-03,Вереск,33234.94,852333,12308.14
2022-05-03,Магнолия,37760.41,1041042,12730.63
2022-05-03,Ромашка,28912.8,756449,10474.92
2022-05-03,Сирень,39511.65,1049501,15894.93
2022-05-04,Сирень,46193.96,1242793,19398.97
2022-05-04,Ромашка,48373.6,1197596,17711.41
2022-05-04,Вереск,47948.87,1280854,18126.57
2022-05-04,Магнолия,30456.33,847119,9658.09
2022-05-05,Вереск,46364.87,1227482,18216.64
2022-05-05,Магнолия,32331.35,905002,9611.38
2022-05-05,Ромашка,50694.2,1182904,18603.8
2022-05-05,Сирень,44323.27,1148895,18615.78
2022-05-06,Вереск,46838.01,1248011,17730.94
2022-05-06,Магнолия,35962.09,1038029,9817.27
2022-05-06,Ромашка,60878.5,1452909,19031.15
2022-05-06,Сирень,30592.07,798619,11889.44
2022-05-07,Вереск,31910.47,823838,11574.43
2022-05-07,Магнолия,37738.59,1077199,10109.55
2022-05-07,Ромашка,51037.8,1177841,12695.67
2022-05-07,Сирень,33008.2,887568,13856.92
2022-05-08,Сирень,32081.63,844527,13224.42
2022-05-08,Ромашка,20929.6,468852,3341.48
2022-05-08,Вереск,44889.1,1177784,17366.94
2022-05-08,Магнолия,34394.72,970012,10297.07
2022-05-09,Вереск,51100.93,1270473,22195.46
2022-05-09,Магнолия,35067.06,1008643,9801.19
2022-05-09,Ромашка,65415.0,1575256,16891.12
2022-05-09,Сирень,49054.52,1285916,19933.81
2022-05-10,Вереск,55112.31,1358674,22404.46
2022-05-10,Магнолия,35534.98,1044611,9608.25
2022-05-10,Ромашка,21787.8,505917,2279.33
2022-05-10,Сирень,49588.07,1292477,20265.48
2022-05-11,Магнолия,29684.84,911079,6476.71
2022-05-11,Вереск,53330.24,1363431,19564.28
2022-05-11,Ромашка,55517.3,1378752,16522.68
2022-05-11,Сирень,43049.25,1117014,17593.45
2022-05-12,Сирень,31005.78,852887,15301.38
2022-05-12,Ромашка,42080.9,977048,12158.64
2022-05-12,Вереск,52489.12,1355310,19682.01
2022-05-12,Магнолия,7481.76,202200,265.02
2022-05-13,Сирень,42361.39,1092675,18722.15
2022-05-13,Вереск,47157.54,1225050,18218.29
2022-05-13,Магнолия,11495.38,358693,226.0
2022-05-13,Ромашка,72696.7,1575176,20652.37
2022-05-14,Ромашка,57346.4,1368217,16817.35
2022-05-14,Сирень,35392.26,916351,13917.49
2022-05-14,Вереск,51078.33,1339825,19224.47
2022-05-14,Магнолия,12569.22,377860,264.78
2022-05-15,Сирень,48621.03,1289400,20732.43
2022-05-15,Ромашка,53480.0,1229991,13429.93
2022-05-15,Магнолия,13735.65,442387,218.68
2022-05-15,Вереск,52371.52,1368363,19723.54
2022-05-16,Вереск,52283.02,1351668,19187.52
2022-05-16,Магнолия,9548.92,290140,250.9
2022-05-16,Ромашка,50535.4,1178756,13288.4
2022-05-16,Сирень,43557.4,1149895,17690.61
2022-05-17,Вереск,50599.28,1363688,18197.99
2022-05-17,Магнолия,12421.13,364179,231.66
2022-05-17,Ромашка,40499.5,969670,9123.44
2022-05-17,Сирень,42347.14,1098931,17070.58
2022-05-18,Вереск,37724.22,968745,13010.21
2022-05-18,Магнолия,13568.19,451294,218.53
2022-05-18,Ромашка,31690.3,784117,8674.06
2022-05-18,Сирень,41359.94,1069657,16681.17
2022-05-19,Сирень,32731.34,840993,13034.77
2022-05-19,Ромашка,56183.6,1288047,16104.83
2022-05-19,Вереск,50441.59,1304580,18815.19
2022-05-19,Магнолия,13128.39,450329,210.9
2022-05-20,Вереск,38945.15,985111,14834.73
2022-05-20,Магнолия,17530.33,482912,5373.09
2022-05-20,Ромашка,48107.9,1160267,12472.87
2022-05-20,Сирень,29313.09,780683,13553.38
2022-05-21,Вереск,51806.79,1374910,18915.95
2022-05-21,Магнолия,23977.62,661150,9202.64
2022-05-21,Ромашка,25967.7,675811,5810.78
2022-05-21,Сирень,45562.37,1186874,19016.66
2022-05-22,Ромашка,46364.8,1145704,13477.92
2022-05-22,Сирень,48864.5,1305389,19631.99
2022-05-22,Магнолия,22808.65,627438,2943.5
2022-05-22,Вереск,49115.79,1316346,19198.07
2022-05-23,Вереск,36125.45,919763,12786.23
2022-05-23,Магнолия,21283.66,571233,388.07
2022-05-23,Ромашка,47089.8,1134495,10832.73
2022-05-23,Сирень,38210.78,1005897,15312.71
2022-05-24,Сирень,38929.87,1018072,15487.49
2022-05-24,Вереск,50923.21,1377209,19037.07
2022-05-24,Магнолия,19249.23,520583,6445.24
2022-05-24,Ромашка,32505.9,864026,8428.11
2022-05-25,Сирень,18053.08,474931,7158.35
2022-05-25,Ромашка,23589.2,543862,5253.19
2022-05-25,Магнолия,24597.59,677250,9132.28
2022-05-25,Вереск,33004.42,903680,12173.31
2022-05-26,Сирень,39408.64,1048426,15754.85
2022-05-26,Вереск,40123.56,987794,13543.46
2022-05-26,Магнолия,35933.66,1019399,12898.18
2022-05-26,Ромашка,46223.0,1152746,12525.05
2022-05-27,Ромашка,36789.9,848216,9435.59
2022-05-27,Сирень,46268.03,1198141,18654.28
2022-05-27,Вереск,46709.96,1206204,17747.76
2022-05-27,Магнолия,50016.36,1469355,17320.71
2022-05-28,Ромашка,25701.9,581749,5900.56
2022-05-28,Сирень,43656.5,1148725,17560.38
2022-05-28,Вереск,30580.74,747810,10783.66
2022-05-28,Магнолия,48207.02,1453067,16780.77
2022-05-29,Магнолия,49017.02,1462733,16980.11
2022-05-29,Ромашка,9707.3,164861,189.65
2022-05-29,Вереск,30204.77,880085,11832.23
2022-05-29,Сирень,30542.58,793940,12750.05
2022-05-30,Сирень,25717.34,690643,10735.02
2022-05-30,Магнолия,48984.09,1452797,16882.85
2022-05-30,Вереск,46088.84,1261864,19112.9
2022-05-30,Ромашка,42788.8,927773,10194.95
2022-05-31,Вереск,49163.69,1257024,19084.79
2022-05-31,Магнолия,48354.18,1389895,16989.5
2022-05-31,Ромашка,48122.6,1112800,11600.57
2022-05-31,Сирень,43803.03,1130616,18059.36
2022-06-01,Вереск,37456.25,962027,14098.56
2022-06-01,Магнолия,47622.08,1391329,16900.78
2022-06-01,Ромашка,9535.3,228676,429.03
2022-06-01,Сирень,28368.53,746579,12082.32
2022-06-02,Вереск,36686.6,932162,14612.73
2022-06-02,Магнолия,44786.95,1331532,16250.98
2022-06-02,Ромашка,33348.3,642307,6225.71
2022-06-02,Сирень,15382.18,396079,6714.31
2022-06-03,Сирень,36853.15,926480,15538.35
2022-06-03,Ромашка,9594.7,300486,1699.77
2022-06-03,Магнолия,45534.41,1314631,16857.91
2022-06-03,Вереск,39238.97,1084837,15538.87
2022-06-04,Вереск,19524.32,563785,7471.67
2022-06-04,Магнолия,46816.32,1279266,17827.31
2022-06-04,Ромашка,27957.4,762729,8316.57
2022-06-04,Сирень,37671.06,997695,15305.1
2022-06-05,Вереск,3481.9,96597,1192.6200000000001
2022-06-05,Магнолия,44298.43,1272253,17224.37
2022-06-05,Ромашка,41684.7,1035029,11246.46
2022-06-05,Сирень,30382.12,824761,12928.75
2022-06-06,Вереск,2033.4,54297,721.79
2022-06-06,Магнолия,44640.27,1271104,16908.24
2022-06-06,Ромашка,38050.2,857555,8074.38
2022-06-06,Сирень,29226.08,777406,12376.29
2022-06-07,Сирень,11836.48,326714,5392.7699999999995
2022-06-07,Ромашка,24073.2,577698,5002.08
2022-06-07,Вереск,408.28,12594,150.1
2022-06-07,Магнолия,46061.65,1290511,17154.11
2022-06-08,Вереск,14916.53,393851,5715.42
2022-06-08,Магнолия,44294.05,1199740,17160.82
2022-06-08,Ромашка,27742.8,690058,5923.26
2022-06-08,Сирень,20173.54,529058,9009.09
2022-06-09,Вереск,50244.97,1304883,19046.61
2022-06-09,Магнолия,42448.06,1229071,16778.38
2022-06-09,Ромашка,13968.9,420941,2303.73
2022-06-09,Сирень,19455.52,524450,8856.56
2022-06-10,Ромашка,21955.3,459727,4306.67
2022-06-10,Сирень,10176.82,262448,5820.62
2022-06-10,Вереск,48170.8,1373632,18869.76
2022-06-10,Магнолия,41762.57,1157892,16696.68
2022-06-11,Вереск,35630.64,935418,13420.5
2022-06-11,Магнолия,43328.27,1201286,17071.61
2022-06-11,Ромашка,19852.4,459214,2785.08
2022-06-11,Сирень,19850.23,511672,9972.52
2022-06-12,Вереск,18847.97,478923,7099.78
2022-06-12,Магнолия,43383.72,1189409,17430.37
2022-06-12,Ромашка,32584.8,742935,7936.54
2022-06-12,Сирень,33881.35,881371,15010.73
2022-06-13,Сирень,23170.66,633685,10309.76
2022-06-13,Вереск,53407.35,1386008,20694.7
2022-06-13,Магнолия,42661.28,1206419,17156.89
2022-06-13,Ромашка,36933.7,925513,10536.93
2022-06-14,Сирень,19797.42,516332,8460.96
2022-06-14,Ромашка,32528.8,724373,8580.02
2022-06-14,Вереск,35040.23,925628,12653.07
2022-06-14,Магнолия,34187.64,940946,13782.19
2022-06-15,Сирень,41597.82,1103587,18050.77
2022-06-15,Ромашка,43466.8,1080038,11997.6
2022-06-15,Вереск,33789.1,929081,12948.71
2022-06-15,Магнолия,31636.23,900218,12249.52
2022-06-16,Вереск,34223.99,921334,13204.84
2022-06-16,Магнолия,43023.12,1214152,17204.76
2022-06-16,Ромашка,33398.3,802958,6388.51
2022-06-16,Сирень,30336.03,787416,13307.44
2022-06-17,Вереск,50091.13,1357388,19450.56
2022-06-17,Магнолия,41562.2,1156385,16272.97
2022-06-17,Ромашка,15391.2,324933,1931.3
2022-06-17,Сирень,27192.12,713187,11856.88
2022-06-18,Вереск,34412.41,909908,13001.14
2022-06-18,Магнолия,44807.14,1237595,17899.23
2022-06-18,Ромашка,8398.5,188949,252.25
2022-06-18,Сирень,24456.02,645444,10286.18
2022-06-19,Сирень,20636.0,559968,9290.64
2022-06-19,Ромашка,16059.3,387612,1227.66
2022-06-19,Вереск,36056.32,884165,13018.7
2022-06-19,Магнолия,44609.02,1257700,17189.51
2022-06-20,Вереск,41192.47,1100386,15856.87
2022-06-20,Магнолия,44888.83,1237518,17608.44
2022-06-20,Ромашка,22893.3,441995,2109.75
2022-06-20,Сирень,12204.98,325931,6464.57
2022-06-21,Вереск,50993.96,1345161,20426.17
2022-06-21,Магнолия,43158.02,1218871,16588.68
2022-06-21,Ромашка,16235.4,451945,2963.47
2022-06-21,Сирень,16389.68,442670,8492.28
2022-06-22,Сирень,43523.05,1112505,18997.49
2022-06-22,Ромашка,22476.0,486047,2163.37
2022-06-22,Магнолия,23403.38,625974,8594.34
2022-06-22,Вереск,36231.12,858447,13878.45
2022-06-23,Вереск,48987.71,1286505,19440.5
2022-06-23,Магнолия,23215.16,625885,8377.16
2022-06-23,Ромашка,32891.8,678233,8078.34
2022-06-23,Сирень,46006.99,1208983,19536.64
2022-06-24,Вереск,37388.79,880372,13713.39
2022-06-24,Магнолия,25111.37,644010,9476.16
2022-06-24,Ромашка,54626.3,1290248,15834.49
2022-06-24,Сирень,41088.01,1065946,17143.21
2022-06-25,Ромашка,41115.0,917491,9186.54
2022-06-25,Сирень,26783.85,700751,11908.18
2022-06-25,Вереск,53101.37,1363144,21004.78
2022-06-25,Магнолия,23538.26,618469,8860.27
2022-06-26,Вереск,39180.51,949704,15108.06
2022-06-26,Магнолия,23989.45,630730,8932.34
2022-06-26,Ромашка,31942.4,723063,6025.75
2022-06-26,Сирень,19967.29,524650,9462.77
2022-06-27,Вереск,40024.34,993640,15275.4
2022-06-27,Магнолия,24118.22,635197,8728.72
